company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
Octopus,OCTO-BRIN-LTU-336B,Brington,Long-Term Utilisation,2025-07-24T11:00:00+01:00,2025-07-24T15:00:00+01:00,0.0,0.135,0.0,8.0,0.0,0.54,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-24 10:00:00+00:00,2025-07-24 14:00:00+00:00,10:00:00+00:00
Ohme,Lithos Road,Lithos Road,Peak Reduction,2025-07-24T11:00:00+01:00,2025-07-24T14:00:00+01:00,0.0,0.03,0.0,205.13,0.0,0.09,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-24 10:00:00+00:00,2025-07-24 13:00:00+00:00,10:00:00+00:00
Axle Energy Limited,march-primary-lt_saou-ev-c1-portfolio,March Primary,Scheduled Availability,2025-07-24T11:00:00+01:00,2025-07-24T11:30:00+01:00,0.013,0.0,52.0,0.0,0.01,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-07-24 10:00:00+00:00,2025-07-24 10:30:00+00:00,10:00:00+00:00
Axle Energy Limited,waddesdon-lt_saou-ev-c1-portfolio,Waddesdon,Scheduled Availability,2025-07-24T11:00:00+01:00,2025-07-24T15:00:00+01:00,0.019,0.0,32.0,0.0,0.08,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-24 10:00:00+00:00,2025-07-24 14:00:00+00:00,10:00:00+00:00
Octopus,OCTO-W. W-LTU-1A48,W. Weybridge,Long-Term Utilisation,2025-07-24T11:00:00+01:00,2025-07-24T15:00:00+01:00,0.0,0.41,0.0,59.0,0.0,1.64,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-24 10:00:00+00:00,2025-07-24 14:00:00+00:00,10:00:00+00:00
Octopus,OCTO-REED-LTU-2E1B,Reed,Long-Term Utilisation,2025-07-24T08:00:00+01:00,2025-07-24T23:00:00+01:00,0.0,0.214,0.0,3.0,0.0,3.21,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-24 07:00:00+00:00,2025-07-24 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-RIPE-LTU-B957,Ripe,Long-Term Utilisation,2025-07-24T08:00:00+01:00,2025-07-24T23:00:00+01:00,0.0,0.088,0.0,10.0,0.0,1.32,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-24 07:00:00+00:00,2025-07-24 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-ARUN-LTU-0F86,ARUNDEL WAY LV Zone,Long-Term Utilisation,2025-07-23T19:00:00+01:00,2025-07-23T21:30:00+01:00,0.0,0.02,0.0,37.0,0.0,0.05,EV Charger DSR,demand_turn_down,2.5,epex,2025-07-23 18:00:00+00:00,2025-07-23 20:30:00+00:00,18:00:00+00:00
Octopus,OCTO-SITT-LTU-ED81,Sittingbourne Town,Long-Term Utilisation,2025-07-23T17:00:00+01:00,2025-07-23T18:00:00+01:00,0.0,0.085,0.0,28.0,0.0,0.08,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-23 16:00:00+00:00,2025-07-23 17:00:00+00:00,16:00:00+00:00
Octopus,OCTO-SEVI-LTU-38F1,Sevington Total,Long-Term Utilisation,2025-07-23T16:00:00+01:00,2025-07-23T19:00:00+01:00,0.0,0.344,0.0,136.0,0.0,1.03,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-23 15:00:00+00:00,2025-07-23 18:00:00+00:00,15:00:00+00:00
Axle Energy Limited,hendon-way-lt_saou-ev-c1-portfolio,Hendon Way,Scheduled Availability,2025-07-23T15:00:00+01:00,2025-07-23T19:00:00+01:00,0.049,0.0,109.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 14:00:00+00:00,2025-07-23 18:00:00+00:00,14:00:00+00:00
Axle Energy Limited,north-drive-lt_saou-ev-c1-portfolio,North Drive,Scheduled Availability,2025-07-23T15:00:00+01:00,2025-07-23T19:00:00+01:00,0.031,0.0,37.0,0.0,0.12,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 14:00:00+00:00,2025-07-23 18:00:00+00:00,14:00:00+00:00
OVO Energy,CA62-EAST-PR-5288,East Enfield,Peak Reduction,2025-07-23T12:00:00+01:00,2025-07-23T14:00:00+01:00,0.0,0.01,0.0,553.85,0.0,0.02,EV Charger DSR,demand_turn_down,2.0,epex,2025-07-23 11:00:00+00:00,2025-07-23 13:00:00+00:00,11:00:00+00:00
Ev.energy,EV.E-HEND-SAOU-D20A,Hendon Way,Scheduled Availability,2025-07-23T11:30:00+01:00,2025-07-23T19:00:00+01:00,0.3,0.0,260.0,0.0,2.25,0.0,EV Charger DSR,demand_turn_down,7.5,epex,2025-07-23 10:30:00+00:00,2025-07-23 18:00:00+00:00,10:30:00+00:00
Ev.energy,EV.E-THOR-SAOU-F901,Thorpe Grid 33,Scheduled Availability,2025-07-23T11:30:00+01:00,2025-07-23T13:00:00+01:00,0.09,0.0,14.0,0.0,0.14,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-23 10:30:00+00:00,2025-07-23 12:00:00+00:00,10:30:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c2-portfolio,Thorpe Grid 33,Scheduled Availability,2025-07-23T11:30:00+01:00,2025-07-23T13:00:00+01:00,0.074,0.0,14.0,0.0,0.11,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-23 10:30:00+00:00,2025-07-23 12:00:00+00:00,10:30:00+00:00
Ohme,OHME-BRAM-LTU-215D,Bramford Diss Thetford,Long-Term Utilisation,2025-07-23T11:00:00+01:00,2025-07-23T15:00:00+01:00,0.0,0.07,0.0,11.0,0.0,0.28,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 14:00:00+00:00,10:00:00+00:00
Axle Energy Limited,6930-BRAM-PR-1656,Bramford Diss Thetford,Peak Reduction,2025-07-23T11:00:00+01:00,2025-07-23T15:00:00+01:00,0.0,0.06,0.0,42.27,0.0,0.24,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 14:00:00+00:00,10:00:00+00:00
EDF Energy,01AC-BRAM-PR-B15A,Bramford Diss Thetford,Peak Reduction,2025-07-23T11:00:00+01:00,2025-07-23T15:00:00+01:00,0.0,0.01,0.0,29.62,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 14:00:00+00:00,10:00:00+00:00
Axle Energy Limited,brandon-lt_saou-ev-c1-portfolio,Brandon,Scheduled Availability,2025-07-23T11:00:00+01:00,2025-07-23T12:00:00+01:00,0.01,0.0,241.0,0.0,0.01,0.0,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 11:00:00+00:00,10:00:00+00:00
Axle Energy Limited,kenninghall-lt_saou-ev-c1-portfolio,Kenninghall,Scheduled Availability,2025-07-23T11:00:00+01:00,2025-07-23T15:00:00+01:00,0.011,0.0,32.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 14:00:00+00:00,10:00:00+00:00
OVO Energy,CA62-KIMM-PR-A4C5,Kimms Belt,Peak Reduction,2025-07-23T11:00:00+01:00,2025-07-23T12:00:00+01:00,0.0,0.01,0.0,1230.77,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 11:00:00+00:00,10:00:00+00:00
Ohme,Lithos Road,Lithos Road,Peak Reduction,2025-07-23T11:00:00+01:00,2025-07-23T14:00:00+01:00,0.0,0.03,0.0,205.13,0.0,0.09,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 13:00:00+00:00,10:00:00+00:00
Axle Energy Limited,march-primary-lt_saou-ev-c1-portfolio,March Primary,Scheduled Availability,2025-07-23T11:00:00+01:00,2025-07-23T11:30:00+01:00,0.013,0.0,52.0,0.0,0.01,0.0,EV Charger DSR,demand_turn_down,0.5,epex,2025-07-23 10:00:00+00:00,2025-07-23 10:30:00+00:00,10:00:00+00:00
Ohme,Selwyn Road,Selwyn Road,Peak Reduction,2025-07-23T11:00:00+01:00,2025-07-23T15:00:00+01:00,0.0,0.01,0.0,130.77,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-23 10:00:00+00:00,2025-07-23 14:00:00+00:00,10:00:00+00:00
Octopus,OCTO-THAX-LTU-6B9F,Thaxted Local,Long-Term Utilisation,2025-07-23T08:00:00+01:00,2025-07-23T23:00:00+01:00,0.0,0.199,0.0,3.0,0.0,2.98,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-23 07:00:00+00:00,2025-07-23 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-ARUN-LTU-0F86,ARUNDEL WAY LV Zone,Long-Term Utilisation,2025-07-22T19:00:00+01:00,2025-07-22T21:30:00+01:00,0.0,0.02,0.0,37.0,0.0,0.05,EV Charger DSR,demand_turn_down,2.5,epex,2025-07-22 18:00:00+00:00,2025-07-22 20:30:00+00:00,18:00:00+00:00
Octopus,OCTO-SITT-LTU-ED81,Sittingbourne Town,Long-Term Utilisation,2025-07-22T17:00:00+01:00,2025-07-22T18:00:00+01:00,0.0,0.085,0.0,28.0,0.0,0.08,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-22 16:00:00+00:00,2025-07-22 17:00:00+00:00,16:00:00+00:00
Ev.energy,EV.E-HAVE-SAOU-0DDA,Haverhill,Scheduled Availability,2025-07-22T16:30:00+01:00,2025-07-22T20:00:00+01:00,0.07,0.0,375.0,0.0,0.24,0.0,EV Charger DSR,demand_turn_down,3.5,epex,2025-07-22 15:30:00+00:00,2025-07-22 19:00:00+00:00,15:30:00+00:00
Axle Energy Limited,sevington-total-lt_saou-ev-c1-portfolio,Sevington Total,Scheduled Availability,2025-07-22T16:00:00+01:00,2025-07-22T19:00:00+01:00,0.043,0.0,82.0,0.0,0.13,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-22 15:00:00+00:00,2025-07-22 18:00:00+00:00,15:00:00+00:00
Axle Energy Limited,selwyn-road-lt_saou-ev-c1-portfolio,Selwyn Road,Scheduled Availability,2025-07-22T15:00:00+01:00,2025-07-22T19:00:00+01:00,0.018,0.0,35.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-22 14:00:00+00:00,2025-07-22 18:00:00+00:00,14:00:00+00:00
Ohme,OHME-WILL-LTU-3088,Willesden Grid,Long-Term Utilisation,2025-07-22T13:30:00+01:00,2025-07-22T15:00:00+01:00,0.0,0.02,0.0,90.0,0.0,0.03,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-22 12:30:00+00:00,2025-07-22 14:00:00+00:00,12:30:00+00:00
Octopus,OCTO-WILL-LTU-F8CF,Willesden Grid,Long-Term Utilisation,2025-07-22T13:30:00+01:00,2025-07-22T15:00:00+01:00,0.0,0.093,0.0,90.0,0.0,0.14,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-22 12:30:00+00:00,2025-07-22 14:00:00+00:00,12:30:00+00:00
Ev.energy,EV.E-HEND-SAOU-D20A,Hendon Way,Scheduled Availability,2025-07-22T11:30:00+01:00,2025-07-22T19:00:00+01:00,0.3,0.0,260.0,0.0,2.25,0.0,EV Charger DSR,demand_turn_down,7.5,epex,2025-07-22 10:30:00+00:00,2025-07-22 18:00:00+00:00,10:30:00+00:00
Ev.energy,EV.E-THOR-SAOU-F901,Thorpe Grid 33,Scheduled Availability,2025-07-22T11:30:00+01:00,2025-07-22T13:00:00+01:00,0.09,0.0,14.0,0.0,0.14,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-22 10:30:00+00:00,2025-07-22 12:00:00+00:00,10:30:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c2-portfolio,Thorpe Grid 33,Scheduled Availability,2025-07-22T11:30:00+01:00,2025-07-22T13:00:00+01:00,0.074,0.0,14.0,0.0,0.11,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-22 10:30:00+00:00,2025-07-22 12:00:00+00:00,10:30:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c1-portfolio,Thorpe Grid 33,Scheduled Availability,2025-07-22T11:30:00+01:00,2025-07-22T13:00:00+01:00,0.046,0.0,14.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-22 10:30:00+00:00,2025-07-22 12:00:00+00:00,10:30:00+00:00
Ohme,Bramford Diss Thetford,Bramford Diss Thetford,Peak Reduction,2025-07-22T11:00:00+01:00,2025-07-22T15:00:00+01:00,0.0,0.15,0.0,42.31,0.0,0.6,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-22 10:00:00+00:00,2025-07-22 14:00:00+00:00,10:00:00+00:00
Axle Energy Limited,brandon-lt_saou-ev-c1-portfolio,Brandon,Scheduled Availability,2025-07-22T11:00:00+01:00,2025-07-22T12:00:00+01:00,0.01,0.0,241.0,0.0,0.01,0.0,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-22 10:00:00+00:00,2025-07-22 11:00:00+00:00,10:00:00+00:00
Octopus,OCTO-FELT-LTU-4C46,Feltwell,Long-Term Utilisation,2025-07-22T11:00:00+01:00,2025-07-22T13:30:00+01:00,0.0,0.031,0.0,670.0,0.0,0.08,EV Charger DSR,demand_turn_down,2.5,epex,2025-07-22 10:00:00+00:00,2025-07-22 12:30:00+00:00,10:00:00+00:00
Ohme,Lithos Road,Lithos Road,Peak Reduction,2025-07-22T11:00:00+01:00,2025-07-22T14:00:00+01:00,0.0,0.03,0.0,205.13,0.0,0.09,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-22 10:00:00+00:00,2025-07-22 13:00:00+00:00,10:00:00+00:00
Octopus,OCTO-WADD-LTU-E2B9,Waddesdon,Long-Term Utilisation,2025-07-22T11:00:00+01:00,2025-07-22T15:00:00+01:00,0.0,0.332,0.0,53.0,0.0,1.33,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-22 10:00:00+00:00,2025-07-22 14:00:00+00:00,10:00:00+00:00
Ohme,Cobham,Cobham,Peak Reduction,2025-07-22T09:00:00+01:00,2025-07-22T22:30:00+01:00,0.0,0.01,0.0,27.86,0.0,0.14,EV Charger DSR,demand_turn_down,13.5,epex,2025-07-22 08:00:00+00:00,2025-07-22 21:30:00+00:00,08:00:00+00:00
Octopus,OCTO-REED-LTU-2E1B,Reed,Long-Term Utilisation,2025-07-22T08:00:00+01:00,2025-07-22T23:00:00+01:00,0.0,0.214,0.0,3.0,0.0,3.21,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-22 07:00:00+00:00,2025-07-22 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-RIPE-LTU-B957,Ripe,Long-Term Utilisation,2025-07-22T08:00:00+01:00,2025-07-22T23:00:00+01:00,0.0,0.088,0.0,10.0,0.0,1.32,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-22 07:00:00+00:00,2025-07-22 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-THAX-LTU-6B9F,Thaxted Local,Long-Term Utilisation,2025-07-22T08:00:00+01:00,2025-07-22T23:00:00+01:00,0.0,0.199,0.0,3.0,0.0,2.98,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-22 07:00:00+00:00,2025-07-22 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-CATH-LTU-4846,CATHODEON CRYSTALS LV Zone,Long-Term Utilisation,2025-07-21T19:00:00+01:00,2025-07-21T21:30:00+01:00,0.0,0.012,0.0,37.0,0.0,0.03,EV Charger DSR,demand_turn_down,2.5,epex,2025-07-21 18:00:00+00:00,2025-07-21 20:30:00+00:00,18:00:00+00:00
Ev.energy,EV.E-WROT-SAOU-77D7,Wrotham,Scheduled Availability,2025-07-21T18:00:00+01:00,2025-07-21T21:00:00+01:00,0.012,0.0,500.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-21 17:00:00+00:00,2025-07-21 20:00:00+00:00,17:00:00+00:00
Ohme,OHME-TROW-SAOU-A8EB,Trowse Grid 33,Scheduled Availability,2025-07-21T17:30:00+01:00,2025-07-21T19:30:00+01:00,0.07,0.0,40.0,0.0,0.14,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-07-21 16:30:00+00:00,2025-07-21 18:30:00+00:00,16:30:00+00:00
Axle Energy Limited,hendon-way-lt_saou-ev-c1-portfolio,Hendon Way,Scheduled Availability,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.049,0.0,109.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
Axle Energy Limited,north-drive-lt_saou-ev-c1-portfolio,North Drive,Scheduled Availability,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.031,0.0,37.0,0.0,0.12,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
Octopus,OCTO-NORT-LTU-475B,North Drive,Long-Term Utilisation,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.0,0.336,0.0,61.0,0.0,1.34,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
Axle Energy Limited,selwyn-road-lt_saou-ev-c1-portfolio,Selwyn Road,Scheduled Availability,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.018,0.0,35.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
OVO Energy,CA62-WING-PR-2FB0,Wingham,Peak Reduction,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.0,0.03,0.0,52.75,0.0,0.12,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
OVO Energy,CA62-W. W-PR-8834,W. Weybridge,Peak Reduction,2025-07-21T15:00:00+01:00,2025-07-21T19:00:00+01:00,0.0,0.08,0.0,53.85,0.0,0.32,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 14:00:00+00:00,2025-07-21 18:00:00+00:00,14:00:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c1-portfolio,Thorpe Grid 33,Scheduled Availability,2025-07-21T11:30:00+01:00,2025-07-21T13:00:00+01:00,0.046,0.0,14.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-21 10:30:00+00:00,2025-07-21 12:00:00+00:00,10:30:00+00:00
Octopus,OCTO-BRIN-LTU-336B,Brington,Long-Term Utilisation,2025-07-21T11:00:00+01:00,2025-07-21T15:00:00+01:00,0.0,0.135,0.0,8.0,0.0,0.54,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 10:00:00+00:00,2025-07-21 14:00:00+00:00,10:00:00+00:00
Ohme,Lithos Road,Lithos Road,Peak Reduction,2025-07-21T11:00:00+01:00,2025-07-21T14:00:00+01:00,0.0,0.03,0.0,205.13,0.0,0.09,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-21 10:00:00+00:00,2025-07-21 13:00:00+00:00,10:00:00+00:00
Octopus,OCTO-MARC-LTU-738D,March Primary,Long-Term Utilisation,2025-07-21T11:00:00+01:00,2025-07-21T11:30:00+01:00,0.0,0.248,0.0,86.0,0.0,0.12,EV Charger DSR,demand_turn_down,0.5,epex,2025-07-21 10:00:00+00:00,2025-07-21 10:30:00+00:00,10:00:00+00:00
Octopus,OCTO-W. W-LTU-1A48,W. Weybridge,Long-Term Utilisation,2025-07-21T11:00:00+01:00,2025-07-21T15:00:00+01:00,0.0,0.41,0.0,59.0,0.0,1.64,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-21 10:00:00+00:00,2025-07-21 14:00:00+00:00,10:00:00+00:00
Ohme,Kimbolton,Kimbolton,Peak Reduction,2025-07-21T09:00:00+01:00,2025-07-21T17:00:00+01:00,0.0,0.01,0.0,59.62,0.0,0.08,EV Charger DSR,demand_turn_down,8.0,epex,2025-07-21 08:00:00+00:00,2025-07-21 16:00:00+00:00,08:00:00+00:00
Octopus,OCTO-THAX-LTU-6B9F,Thaxted Local,Long-Term Utilisation,2025-07-21T08:00:00+01:00,2025-07-21T23:00:00+01:00,0.0,0.199,0.0,3.0,0.0,2.98,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-21 07:00:00+00:00,2025-07-21 22:00:00+00:00,07:00:00+00:00
Octopus,OCTO-WITT-LTU-FA37,Wittersham,Long-Term Utilisation,2025-07-21T08:00:00+01:00,2025-07-21T23:00:00+01:00,0.0,0.018,0.0,43.0,0.0,0.27,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-21 07:00:00+00:00,2025-07-21 22:00:00+00:00,07:00:00+00:00
Ev.energy,EV.E-HAVE-SAOU-0DDA,Haverhill,Scheduled Availability,2025-07-20T16:30:00+01:00,2025-07-20T20:00:00+01:00,0.07,0.0,375.0,0.0,0.24,0.0,EV Charger DSR,demand_turn_down,3.5,epex,2025-07-20 15:30:00+00:00,2025-07-20 19:00:00+00:00,15:30:00+00:00
Ev.energy,EV.E-HEND-SAOU-D20A,Hendon Way,Scheduled Availability,2025-07-20T11:30:00+01:00,2025-07-20T19:00:00+01:00,0.3,0.0,260.0,0.0,2.25,0.0,EV Charger DSR,demand_turn_down,7.5,epex,2025-07-20 10:30:00+00:00,2025-07-20 18:00:00+00:00,10:30:00+00:00
Ev.energy,EV.E-HAVE-SAOU-0DDA,Haverhill,Scheduled Availability,2025-07-19T16:30:00+01:00,2025-07-19T20:00:00+01:00,0.07,0.0,375.0,0.0,0.24,0.0,EV Charger DSR,demand_turn_down,3.5,epex,2025-07-19 15:30:00+00:00,2025-07-19 19:00:00+00:00,15:30:00+00:00
Octopus,OCTO-BALL-LTU-A283,BALLANDS FIELD LV Zone,Long-Term Utilisation,2025-07-18T19:00:00+01:00,2025-07-18T21:30:00+01:00,0.0,0.014,0.0,37.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.5,epex,2025-07-18 18:00:00+00:00,2025-07-18 20:30:00+00:00,18:00:00+00:00
Ev.energy,EV.E-WROT-SAOU-77D7,Wrotham,Scheduled Availability,2025-07-18T18:00:00+01:00,2025-07-18T21:00:00+01:00,0.012,0.0,500.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-18 17:00:00+00:00,2025-07-18 20:00:00+00:00,17:00:00+00:00
Octopus,OCTO-LEYS-LTU-1503,Leysdown,Long-Term Utilisation,2025-07-18T15:30:00+01:00,2025-07-18T22:30:00+01:00,0.0,0.02,0.0,343.0,0.0,0.14,EV Charger DSR,demand_turn_down,7.0,epex,2025-07-18 14:30:00+00:00,2025-07-18 21:30:00+00:00,14:30:00+00:00
Axle Energy Limited,6930-HEND-PR-2869,Hendon Way,Peak Reduction,2025-07-18T15:00:00+01:00,2025-07-18T19:00:00+01:00,0.0,0.01,0.0,134.58,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 14:00:00+00:00,2025-07-18 18:00:00+00:00,14:00:00+00:00
OVO Energy,CA62-W. W-PR-8834,W. Weybridge,Peak Reduction,2025-07-18T15:00:00+01:00,2025-07-18T19:00:00+01:00,0.0,0.08,0.0,53.85,0.0,0.32,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 14:00:00+00:00,2025-07-18 18:00:00+00:00,14:00:00+00:00
Ohme,OHME-WILL-LTU-3088,Willesden Grid,Long-Term Utilisation,2025-07-18T13:30:00+01:00,2025-07-18T15:00:00+01:00,0.0,0.02,0.0,90.0,0.0,0.03,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-18 12:30:00+00:00,2025-07-18 14:00:00+00:00,12:30:00+00:00
Ev.energy,EV.E-HEND-SAOU-D20A,Hendon Way,Scheduled Availability,2025-07-18T11:30:00+01:00,2025-07-18T19:00:00+01:00,0.3,0.0,260.0,0.0,2.25,0.0,EV Charger DSR,demand_turn_down,7.5,epex,2025-07-18 10:30:00+00:00,2025-07-18 18:00:00+00:00,10:30:00+00:00
Ev.energy,EV.E-THOR-SAOU-F901,Thorpe Grid 33,Scheduled Availability,2025-07-18T11:30:00+01:00,2025-07-18T13:00:00+01:00,0.09,0.0,14.0,0.0,0.14,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-18 10:30:00+00:00,2025-07-18 12:00:00+00:00,10:30:00+00:00
Ohme,OHME-THOR-LTU-B4F8,Thorpe Grid 33,Long-Term Utilisation,2025-07-18T11:30:00+01:00,2025-07-18T13:00:00+01:00,0.0,0.07,0.0,23.0,0.0,0.1,EV Charger DSR,demand_turn_down,1.5,epex,2025-07-18 10:30:00+00:00,2025-07-18 12:00:00+00:00,10:30:00+00:00
Axle Energy Limited,6930-BRAM-PR-1656,Bramford Diss Thetford,Peak Reduction,2025-07-18T11:00:00+01:00,2025-07-18T15:00:00+01:00,0.0,0.06,0.0,42.27,0.0,0.24,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 14:00:00+00:00,10:00:00+00:00
EDF Energy,01AC-BRAM-PR-B15A,Bramford Diss Thetford,Peak Reduction,2025-07-18T11:00:00+01:00,2025-07-18T15:00:00+01:00,0.0,0.01,0.0,29.62,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 14:00:00+00:00,10:00:00+00:00
Octopus,OCTO-BRIN-LTU-336B,Brington,Long-Term Utilisation,2025-07-18T11:00:00+01:00,2025-07-18T15:00:00+01:00,0.0,0.135,0.0,8.0,0.0,0.54,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 14:00:00+00:00,10:00:00+00:00
OVO Energy,CA62-KIMM-PR-A4C5,Kimms Belt,Peak Reduction,2025-07-18T11:00:00+01:00,2025-07-18T12:00:00+01:00,0.0,0.01,0.0,1230.77,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 11:00:00+00:00,10:00:00+00:00
Ohme,Lithos Road,Lithos Road,Peak Reduction,2025-07-18T11:00:00+01:00,2025-07-18T14:00:00+01:00,0.0,0.03,0.0,205.13,0.0,0.09,EV Charger DSR,demand_turn_down,3.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 13:00:00+00:00,10:00:00+00:00
Ohme,Selwyn Road,Selwyn Road,Peak Reduction,2025-07-18T11:00:00+01:00,2025-07-18T15:00:00+01:00,0.0,0.01,0.0,130.77,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-07-18 10:00:00+00:00,2025-07-18 14:00:00+00:00,10:00:00+00:00
Ohme,Kimbolton,Kimbolton,Peak Reduction,2025-07-18T09:00:00+01:00,2025-07-18T17:00:00+01:00,0.0,0.01,0.0,59.62,0.0,0.08,EV Charger DSR,demand_turn_down,8.0,epex,2025-07-18 08:00:00+00:00,2025-07-18 16:00:00+00:00,08:00:00+00:00
Octopus,OCTO-SMEE-LTU-A3D3,Smeeth,Long-Term Utilisation,2025-07-18T08:00:00+01:00,2025-07-18T23:00:00+01:00,0.0,0.032,0.0,91.0,0.0,0.48,EV Charger DSR,demand_turn_down,15.0,epex,2025-07-18 07:00:00+00:00,2025-07-18 22:00:00+00:00,07:00:00+00:00
